"","param_vary","i_param_var","replicate","gamma","B2","SR"
"3202",1,2,128,NA,1,2
"3203",1,3,128,-0.533660213143667,3.34375,19
"3204",1,4,128,-17.4696721360894,9.02869653701782,2163
"3205",1,5,128,NA,NA,NA
"3206",2,1,128,NA,1,2
"3207",2,2,128,-3.5543453224358,4.947265625,50
"3208",2,3,128,-1.49199896781468,3.138916015625,54
"3209",2,4,128,-0.955148736780136,6.79273986816406,262
"3210",2,5,128,-0.692661988903469,6.466064453125,225
"3211",3,1,128,-0.0955739408330395,3.7265625,23
"3212",3,2,128,-0.416937554404515,2.71875,9
"3213",3,3,128,-0.890302436863918,4.80322265625,47
"3214",3,4,128,0.905254053605843,3.1796875,16
"3215",3,5,128,-1.53023991014191,4.52734375,68
"3216",4,1,128,-4.44822861569804,5.4422607421875,184
"3217",4,2,128,-10.2855450181805,7.32036304473877,731
"3218",4,3,128,-0.276262564009686,3.671875,30
"3219",4,4,128,NA,NA,NA
"3220",4,5,128,NA,NA,NA
"3221",5,1,128,-1.18457029690093,4.435546875,40
"3222",5,2,128,-3.34109963557727,5.3184814453125,70
"3223",5,3,128,0.464108209689735,3.265625,19
"3224",5,4,128,-1.24015604086339,4.1484375,30
"3225",5,5,128,NA,1,2
"3226",1,1,129,NA,1,2
"3227",1,2,129,NA,1,2
"3228",1,3,129,-2.40618012785905,3.425537109375,50
"3229",1,4,129,-12.9758078668971,7.25003480911255,1093
"3230",1,5,129,NA,NA,NA
"3231",2,1,129,NA,1,2
"3232",2,2,129,-1.48029817732887,2.1376953125,18
"3233",2,3,129,-2.19858757474975,4.49267578125,47
"3234",2,4,129,-0.273921963400881,5.1317138671875,99
"3235",2,5,129,-0.650542209556135,5.0828857421875,159
"3236",3,1,129,-0.525193446970953,2.375,8
"3237",3,2,129,-3.14794964689283,5.7802734375,96
"3238",3,3,129,-0.752527258088091,4.87890625,44
"3239",3,4,129,-2.26384948313898,4.244140625,44
"3240",3,5,129,-0.811915920298333,2.80078125,23
"3241",4,1,129,-4.1279630876594,5.295654296875,103
"3242",4,2,129,-7.0213892210374,5.2499303817749,371
"3243",4,3,129,-2.07862227319255,3.86328125,25
"3244",4,4,129,NA,NA,NA
"3245",4,5,129,NA,NA,NA
"3246",5,1,129,-4.63883408885598,5.97653198242188,189
"3247",5,2,129,-3.00944286460056,4.97998046875,84
"3248",5,3,129,-0.209404185185273,2.3466796875,16
"3249",5,4,129,0.0646834936217083,2.125,6
"3250",5,5,129,-0.579340240245904,1.75,4
"3251",1,1,130,NA,1,2
"3252",1,2,130,NA,1,2
"3253",1,3,130,-1.39867298434338,5.28515625,64
"3254",1,4,130,-5.97505764742173,6.89427185058594,269
"3255",1,5,130,NA,NA,NA
"3256",2,1,130,NA,1,2
"3257",2,2,130,-1.23652845192249,3.25,11
"3258",2,3,130,-1.79297107718101,5.19091796875,71
"3259",2,4,130,-1.23907244870225,5.58700561523438,140
"3260",2,5,130,0.706241033237024,5.4766845703125,102
"3261",3,1,130,-0.267803957356784,3.658203125,27
"3262",3,2,130,-0.952090695294396,4.51171875,34
"3263",3,3,130,-1.8943485229542,3.416015625,58
"3264",3,4,130,-0.791620255512791,3.984375,25
"3265",3,5,130,-1.74028322864277,4.77734375,54
"3266",4,1,130,-6.213212635806,6.2606201171875,258
"3267",4,2,130,-1.25651650335725,2.73388671875,27
"3268",4,3,130,-1.05627977934261,3.671875,19
"3269",4,4,130,NA,NA,NA
"3270",4,5,130,NA,NA,NA
"3271",5,1,130,-2.73741192268642,5.45458984375,110
"3272",5,2,130,-2.16612275321481,5.1650390625,63
"3273",5,3,130,-2.67785739344937,5.197265625,119
"3274",5,4,130,0.692619892944637,2.25,7
"3275",5,5,130,NA,1,2
"3276",1,1,131,NA,1,2
"3277",1,2,131,NA,1,2
"3278",1,3,131,-2.195519981016,4.97412109375,64
"3279",1,4,131,-8.46841806811453,7.30106353759766,459
"3280",1,5,131,NA,NA,NA
"3281",2,1,131,NA,1,2
"3282",2,2,131,-0.944256314116682,1.875,5
"3283",2,3,131,-1.30428273922639,3.02734375,30
"3284",2,4,131,-1.93273432112828,5.49560546875,98
"3285",2,5,131,0.668959499523818,5.6689453125,79
"3286",3,1,131,0.128636874093192,1.75,4
"3287",3,2,131,-2.07105592177332,3.68359375,31
"3288",3,3,131,0.235750542796691,4.140625,24
"3289",3,4,131,-0.85154646309914,4.568359375,45
"3290",3,5,131,0.0746669167766006,2.03125,8
"3291",4,1,131,-12.9924280568788,6.85361856222153,754
"3292",4,2,131,-7.05413951312187,6.52854919433594,430
"3293",4,3,131,-0.627012319912351,4.21875,23
"3294",4,4,131,NA,NA,NA
"3295",4,5,131,NA,NA,NA
"3296",5,1,131,-5.24924857628312,5.728271484375,150
"3297",5,2,131,-1.37557273943045,4.8486328125,82
"3298",5,3,131,-2.41582232087945,5.6650390625,81
"3299",5,4,131,-0.431303733674801,2.447265625,18
"3300",5,5,131,NA,1,2
"3301",1,1,132,NA,1,2
"3302",1,2,132,NA,1,2
"3303",1,3,132,-1.19286690247775,3.219482421875,47
"3304",1,4,132,-11.8202360696045,8.16273307800293,1065
"3305",1,5,132,NA,NA,NA
"3306",2,1,132,NA,1,2
"3307",2,2,132,NA,1,2
"3308",2,3,132,-0.674952345191252,4.0625,31
"3309",2,4,132,-2.00922472838709,6.8143310546875,257
"3310",2,5,132,-0.323979363032008,3.66943359375,98
"3311",3,1,132,-1.91462155857257,4.14453125,26
"3312",3,2,132,-2.08401196109172,5.058837890625,129
"3313",3,3,132,-0.784836815102303,3.76953125,32
"3314",3,4,132,-0.682172013032344,3.671875,25
"3315",3,5,132,-2.05474382829936,4.974609375,64
"3316",4,1,132,-1.43303408260382,3.0819091796875,49
"3317",4,2,132,-4.06149902437641,5.927490234375,116
"3318",4,3,132,-2.14886501002915,3.99577331542969,68
"3319",4,4,132,NA,NA,NA
"3320",4,5,132,NA,NA,NA
"3321",5,1,132,-2.28208875589356,3.37841796875,74
"3322",5,2,132,-4.21377794735152,6.00146484375,127
"3323",5,3,132,-2.8902801100503,4.7109375,45
"3324",5,4,132,-2.99253617309304,3.744140625,25
"3325",5,5,132,-0.506161251530037,1.75,4
"3326",1,1,133,NA,1,2
"3327",1,2,133,NA,1,2
"3328",1,3,133,-0.730185449794694,3.66015625,20
"3329",1,4,133,-10.3187413041104,4.5487232208252,776
"3330",1,5,133,-24.2037965427915,8.99131436645985,3252
"3331",2,1,133,NA,1,2
"3332",2,2,133,-1.33444064892684,4.328125,32
"3333",2,3,133,-2.30467401848969,6.21630859375,120
"3334",2,4,133,-1.46329102880953,5.70590972900391,236
"3335",2,5,133,0.362229716575288,4.4376220703125,74
"3336",3,1,133,-1.28241391387446,3.234375,17
"3337",3,2,133,-3.3812872759295,3.74749755859375,113
"3338",3,3,133,-3.48275307225584,3.7850341796875,113
"3339",3,4,133,-5.52938589726186,5.8045654296875,173
"3340",3,5,133,-3.84795655921812,6.46197509765625,178
"3341",4,1,133,-10.79856864369,6.69927930831909,736
"3342",4,2,133,-4.9644911037667,5.56591796875,153
"3343",4,3,133,-1.25914527358822,4.351806640625,59
"3344",4,4,133,NA,NA,NA
"3345",4,5,133,NA,NA,NA
"3346",5,1,133,-3.03529338588988,4.1864013671875,64
"3347",5,2,133,-3.16776893816029,4.3515625,42
"3348",5,3,133,-3.5137887509532,4.34159851074219,122
"3349",5,4,133,0.0252836436177487,2.125,6
"3350",5,5,133,NA,1,2
"3351",1,1,134,NA,1,2
"3352",1,2,134,NA,1,2
"3353",1,3,134,-1.7610589221515,4.26171875,38
"3354",1,4,134,-5.42768946613982,6.21525764465332,282
"3355",1,5,134,-27.5489146772109,9.29381382465363,3880
"3356",2,1,134,NA,1,2
"3357",2,2,134,-0.272710039113867,2.59375,14
"3358",2,3,134,-0.162817311800575,4.40234375,39
"3359",2,4,134,0.25403918841727,3.173828125,51
"3360",2,5,134,-0.616737654396174,6.90176391601562,345
"3361",3,1,134,-0.0812715230380295,3.02734375,24
"3362",3,2,134,-1.25508740989428,3.21875,11
"3363",3,3,134,-1.62355535209285,4.373046875,48
"3364",3,4,134,-3.34594246375306,5.873046875,120
"3365",3,5,134,-3.58862642751657,5.539306640625,103
"3366",4,1,134,-5.83838849080101,5.65213012695312,199
"3367",4,2,134,-1.15407002463825,3.5291748046875,57
"3368",4,3,134,-1.53668223593851,4.4375,28
"3369",4,4,134,NA,NA,NA
"3370",4,5,134,NA,NA,NA
"3371",5,1,134,-3.10632849635074,4.66845703125,96
"3372",5,2,134,-4.0085079320549,5.54754638671875,105
"3373",5,3,134,-3.04342093175726,5.70556640625,90
"3374",5,4,134,-0.0459109802111273,2.28125,12
"3375",5,5,134,NA,1,2
"3376",1,1,135,NA,1,2
"3377",1,2,135,-0.418058856235903,1.5,3
"3378",1,3,135,-1.60215391265646,4.14453125,35
"3379",1,4,135,-6.81604247184008,7.01083374023438,433
"3380",1,5,135,NA,NA,NA
"3381",2,1,135,-2.63627628433144,2.33984375,16
"3382",2,2,135,-1.27282816354405,2.8125,9
"3383",2,3,135,-0.308711072838938,4.435546875,39
"3384",2,4,135,-1.70737702322414,6.009521484375,158
"3385",2,5,135,-0.0782292630793089,5.248046875,91
"3386",3,1,135,-4.06495998561303,5.7041015625,92
"3387",3,2,135,-0.42753954999382,3.015625,39
"3388",3,3,135,-0.0489696142934466,3.375,37
"3389",3,4,135,-0.39453444543425,2.79296875,20
"3390",3,5,135,0.00352290334760782,2.90625,18
"3391",4,1,135,-0.996585674395078,2.8857421875,32
"3392",4,2,135,0.95955868442303,2.9501953125,31
"3393",4,3,135,-3.33746613936419,5.1533203125,61
"3394",4,4,135,NA,NA,NA
"3395",4,5,135,NA,NA,NA
"3396",5,1,135,0.0460293750298001,1.9375,6
"3397",5,2,135,-0.838851747838031,3.2421875,30
"3398",5,3,135,-2.30289292385437,3.888671875,46
"3399",5,4,135,-0.713456349731891,2.8125,18
"3400",5,5,135,NA,1,2
"3401",1,1,136,NA,1,2
"3402",1,2,136,NA,1,2
"3403",1,3,136,0.74543067363412,2.65625,15
"3404",1,4,136,-9.19482482712849,6.84445989131927,755
"3405",1,5,136,NA,NA,NA
"3406",2,1,136,NA,1,2
"3407",2,2,136,NA,1,2
"3408",2,3,136,-1.5539088486577,5.0546875,61
"3409",2,4,136,0.524465792118194,2.3125,8
"3410",2,5,136,-1.56972545498888,5.3587646484375,110
"3411",3,1,136,-2.36447302527143,4.669921875,66
"3412",3,2,136,-2.64319165474349,5.509765625,119
"3413",3,3,136,-2.78973956490436,4.65447998046875,105
"3414",3,4,136,-2.84319543505594,4.3857421875,87
"3415",3,5,136,-2.0177451210749,4.341796875,48
"3416",4,1,136,-2.6953523939503,3.042236328125,55
"3417",4,2,136,-2.40590807335682,2.79296875,24
"3418",4,3,136,-3.81555619473695,4.8489990234375,107
"3419",4,4,136,NA,NA,NA
"3420",4,5,136,NA,NA,NA
"3421",5,1,136,-3.77953581129682,5.52700805664062,156
"3422",5,2,136,0.376140991774909,4.3515625,30
"3423",5,3,136,-0.169842462548193,3.921875,33
"3424",5,4,136,-0.98545330498714,3.828125,19
"3425",5,5,136,-0.957372959236468,1.5,3
"3426",1,1,137,NA,1,2
"3427",1,2,137,NA,1,2
"3428",1,3,137,-0.698665562296647,3.8125,19
"3429",1,4,137,-16.3975274784325,8.33334255218506,1923
"3430",1,5,137,NA,NA,NA
"3431",2,1,137,NA,1,2
"3432",2,2,137,-0.529575987205794,2.2109375,12
"3433",2,3,137,-1.38991909988954,4.771484375,47
"3434",2,4,137,-0.771909203637666,5.688232421875,88
"3435",2,5,137,-0.936012934898891,5.6580810546875,107
"3436",3,1,137,0.529029149220786,3.34375,20
"3437",3,2,137,-3.54377346300694,5.2255859375,79
"3438",3,3,137,-0.470660977367635,5.13671875,51
"3439",3,4,137,-3.16057318442641,5.3291015625,68
"3440",3,5,137,0.532787811788243,2.369140625,21
"3441",4,1,137,NA,1,2
"3442",4,2,137,-3.57322585672941,5.859130859375,139
"3443",4,3,137,-0.601643635695048,3.451171875,26
"3444",4,4,137,NA,NA,NA
"3445",4,5,137,NA,NA,NA
"3446",5,1,137,-4.23022590439361,5.6650390625,125
"3447",5,2,137,-2.36261070973195,5.01953125,61
"3448",5,3,137,-0.247866220643291,2.625,7
"3449",5,4,137,-0.643251130675088,1.5,3
"3450",5,5,137,-0.121623380334478,2.4375,10
"3451",1,1,138,NA,1,2
"3452",1,2,138,NA,1,2
"3453",1,3,138,-2.04440281985289,4.869140625,51
"3454",1,4,138,-12.1919716308832,6.56915283203125,826
"3455",1,5,138,NA,NA,NA
"3456",2,1,138,-1.49330031004165,1.5,3
"3457",2,2,138,-1.7052083875594,3.6953125,22
"3458",2,3,138,-1.58837465850896,3.125,12
"3459",2,4,138,-2.65521533193839,6.73648071289062,274
"3460",2,5,138,0.0308937430558215,6.029541015625,154
"3461",3,1,138,-0.0669686968336423,2.6875,13
"3462",3,2,138,-2.52746876463239,4.7900390625,55
"3463",3,3,138,0.35807712005089,2.296875,10
"3464",3,4,138,-1.592907840573,4.754638671875,80
"3465",3,5,138,-2.39853454656664,5.407470703125,77
"3466",4,1,138,-7.06166374796622,4.40610504150391,422
"3467",4,2,138,-0.945030490352126,2.6953125,17
"3468",4,3,138,-1.17536686804273,4.4130859375,48
"3469",4,4,138,NA,NA,NA
"3470",4,5,138,NA,NA,NA
"3471",5,1,138,-1.07432495084156,4.59375,47
"3472",5,2,138,-0.645800896378705,4.09375,32
"3473",5,3,138,0.219518262283338,3.859375,28
"3474",5,4,138,-0.164317144418956,2.40625,10
"3475",5,5,138,NA,1,2
"3476",1,1,139,NA,1,2
"3477",1,2,139,NA,1,2
"3478",1,3,139,-3.94463834217868,5.713623046875,142
"3479",1,4,139,-6.08705616444949,6.35337066650391,423
"3480",1,5,139,NA,NA,NA
"3481",2,1,139,-1.26498805472883,1.875,5
"3482",2,2,139,NA,1,2
"3483",2,3,139,-3.15957523100279,4.7518310546875,72
"3484",2,4,139,-3.00455713692926,6.4561767578125,370
"3485",2,5,139,1.18048493064828,5.24313735961914,319
"3486",3,1,139,-2.23582718835838,4.771484375,41
"3487",3,2,139,-2.05020020727041,2.828125,30
"3488",3,3,139,-0.721951563390343,3.771484375,34
"3489",3,4,139,0.250509056914434,2.75,8
"3490",3,5,139,-1.92036901779638,5.25537109375,95
"3491",4,1,139,-9.58698973273124,7.26443672180176,546
"3492",4,2,139,-5.64908822631876,5.43473815917969,335
"3493",4,3,139,0.483512648366506,4.4296875,28
"3494",4,4,139,NA,NA,NA
"3495",4,5,139,NA,NA,NA
"3496",5,1,139,-2.64029503618285,5.2099609375,88
"3497",5,2,139,-0.832610801760483,4.30859375,32
"3498",5,3,139,-0.896948040121379,5.1298828125,67
"3499",5,4,139,-0.953109662947654,2.51171875,15
"3500",5,5,139,NA,1,2
"3501",1,1,140,NA,1,2
"3502",1,2,140,NA,1,2
"3503",1,3,140,0.170814080940104,3.609375,19
"3504",1,4,140,-7.92664125537826,6.28865194320679,575
"3505",1,5,140,NA,NA,NA
"3506",2,1,140,NA,1,2
"3507",2,2,140,NA,1,2
"3508",2,3,140,0.18348627468814,2.0625,7
"3509",2,4,140,-1.10682015561336,5.577880859375,90
"3510",2,5,140,0.712578236927179,4.50341796875,58
"3511",3,1,140,-1.82638690647253,3.216796875,28
"3512",3,2,140,0.166731667640114,2.859375,20
"3513",3,3,140,-4.22947917009195,3.96524047851562,139
"3514",3,4,140,-0.78404608354496,4.37890625,55
"3515",3,5,140,-3.16561427789935,4.3779296875,90
"3516",4,1,140,-4.80260061913149,5.69496154785156,244
"3517",4,2,140,-3.42610869940075,5.6217041015625,138
"3518",4,3,140,-3.7528970693947,5.367919921875,108
"3519",4,4,140,NA,NA,NA
"3520",4,5,140,NA,NA,NA
"3521",5,1,140,-2.27631473187235,5.51980590820312,114
"3522",5,2,140,-1.94369287943421,4.63671875,51
"3523",5,3,140,0.505495286974662,3.421875,23
"3524",5,4,140,NA,1,2
"3525",5,5,140,-0.978638271783481,1.5,3
"3526",1,1,141,NA,1,2
"3527",1,2,141,-1.26243536151963,1.875,5
"3528",1,3,141,-2.35704705829423,5.4013671875,76
"3529",1,4,141,-7.00646140899323,6.93229675292969,457
"3530",1,5,141,NA,NA,NA
"3531",2,1,141,NA,1,2
"3532",2,2,141,-1.92812394602697,2.6875,15
"3533",2,3,141,-0.511296391547025,4.4453125,31
"3534",2,4,141,0.683440429449002,5.125,57
"3535",2,5,141,2.14301603564809,6.28076171875,168
"3536",3,1,141,-0.737743333403797,2.3125,8
"3537",3,2,141,0.0908198536283431,2.345703125,22
"3538",3,3,141,-1.80049435303549,4.595703125,50
"3539",3,4,141,-3.66564660991655,3.88925170898438,138
"3540",3,5,141,-1.12123540162334,4,18
"3541",4,1,141,-6.27191504874387,6.16643524169922,332
"3542",4,2,141,-3.24102648106509,3.03857421875,90
"3543",4,3,141,0.945300850402375,2.3125,8
"3544",4,4,141,NA,NA,NA
"3545",4,5,141,NA,NA,NA
"3546",5,1,141,-3.02667724733049,4.7529296875,48
"3547",5,2,141,-2.14999426698741,4.3203125,46
"3548",5,3,141,-0.11763115910114,2.625,7
"3549",5,4,141,-1.13671943266756,2.9375,9
"3550",5,5,141,NA,1,2
"3551",1,1,142,NA,1,2
"3552",1,2,142,NA,1,2
"3553",1,3,142,-0.230309654584221,2.5625,8
"3554",1,4,142,-4.00629848167113,6.1287841796875,212
"3555",1,5,142,NA,NA,NA
"3556",2,1,142,-1.41973274507238,2.125,6
"3557",2,2,142,NA,1,2
"3558",2,3,142,-0.52351813347507,2.80078125,32
"3559",2,4,142,-1.62388504193478,5.0628662109375,90
"3560",2,5,142,0.213560527478079,5.79083251953125,185
"3561",3,1,142,-1.79893066254573,4.05859375,32
"3562",3,2,142,-0.822592215653177,2.5,6
"3563",3,3,142,-3.0728844173978,5.55322265625,119
"3564",3,4,142,-2.20642492555359,4.93359375,45
"3565",3,5,142,-2.44826289828085,3.683837890625,102
"3566",4,1,142,-5.02455094498145,7.09921264648438,404
"3567",4,2,142,-9.45018972600834,6.74653625488281,428
"3568",4,3,142,-2.81872194292183,5,56
"3569",4,4,142,NA,NA,NA
"3570",4,5,142,NA,NA,NA
"3571",5,1,142,-2.85140837765767,4.62033081054688,74
"3572",5,2,142,-2.24971668685376,3.5986328125,63
"3573",5,3,142,-1.85755392409021,4.8421630859375,89
"3574",5,4,142,-0.955022765891228,3.890625,21
"3575",5,5,142,-0.752503297505256,1.75,4
"3576",1,1,143,NA,1,2
"3577",1,2,143,-0.323549201368941,1.5,3
"3578",1,3,143,-4.28404813178904,6.12823486328125,149
"3579",1,4,143,-9.84197714138713,7.02656650543213,826
"3580",1,5,143,NA,NA,NA
"3581",2,1,143,NA,1,2
"3582",2,2,143,-0.140075234032779,2.875,9
"3583",2,3,143,-3.20093333940902,4.39364624023438,170
"3584",2,4,143,-2.83041010444977,6.9300365447998,324
"3585",2,5,143,-0.642101693899262,5.8193359375,134
"3586",3,1,143,-1.14241834777765,2.71875,18
"3587",3,2,143,-0.306987134262365,4.0625,23
"3588",3,3,143,-1.19292417121643,5.219970703125,92
"3589",3,4,143,NA,1,2
"3590",3,5,143,-2.94351815662811,4.99365234375,70
"3591",4,1,143,-7.07311879972915,4.39689254760742,350
"3592",4,2,143,-2.40571327336427,5.9072265625,109
"3593",4,3,143,-4.13411624713065,6.0023193359375,219
"3594",4,4,143,NA,NA,NA
"3595",4,5,143,NA,NA,NA
"3596",5,1,143,-3.81057056720824,4.9873046875,98
"3597",5,2,143,-3.92951329892281,4.3701171875,70
"3598",5,3,143,-1.67621405038049,4.8828125,66
"3599",5,4,143,-0.0817689118821608,1.75,4
"3600",5,5,143,-1.31941687027942,1.5,3
"3601",1,1,144,NA,1,2
"3602",1,2,144,NA,1,2
"3603",1,3,144,-4.49114820190317,5.8056640625,110
"3604",1,4,144,-9.16534538274168,7.14221000671387,778
"3605",1,5,144,NA,NA,NA
"3606",2,1,144,NA,1,2
"3607",2,2,144,NA,1,2
"3608",2,3,144,-0.667922288710465,2.25,5
"3609",2,4,144,-0.315050555243569,4.8388671875,92
"3610",2,5,144,0.432897127259419,3.73173522949219,87
"3611",3,1,144,-1.24590236695137,3.7220458984375,46
"3612",3,2,144,-0.300383652776129,3.375,13
"3613",3,3,144,-1.20065390083059,2.9248046875,32
"3614",3,4,144,-1.9122655587829,4.3583984375,49
"3615",3,5,144,-2.05312781872684,5.11279296875,75
"3616",4,1,144,-3.37017732286647,3.60673522949219,104
"3617",4,2,144,NA,1,2
"3618",4,3,144,-0.367857772566154,4.734375,40
"3619",4,4,144,NA,NA,NA
"3620",4,5,144,NA,NA,NA
"3621",5,1,144,-1.59077572441204,4.224365234375,66
"3622",5,2,144,-0.430354126269913,4.9296875,69
"3623",5,3,144,-1.37779314656135,4.689453125,59
"3624",5,4,144,NA,1,2
"3625",5,5,144,NA,1,2
"3626",1,1,145,NA,1,2
"3627",1,2,145,NA,1,2
"3628",1,3,145,-1.14304381450847,3.0234375,23
"3629",1,4,145,-12.1953868879334,7.81782174110413,1203
"3630",1,5,145,-23.5622397368682,8.86818443797529,2948
"3631",2,1,145,NA,1,2
"3632",2,2,145,-2.0606237613699,4.5,29
"3633",2,3,145,-0.561218088558357,2.28125,13
"3634",2,4,145,-1.26698426216584,5.736083984375,138
"3635",2,5,145,-2.18768763435156,7.41972541809082,774
"3636",3,1,145,-1.49429493669523,4.826171875,51
"3637",3,2,145,-1.06614624283232,4.361328125,35
"3638",3,3,145,-1.23792783680752,3.04296875,27
"3639",3,4,145,-4.18654347976163,5.04049682617188,118
"3640",3,5,145,-3.27177213331091,4.82666015625,127
"3641",4,1,145,-9.34499020460766,6.85042452812195,641
"3642",4,2,145,0.0657927737250541,2.6953125,16
"3643",4,3,145,-1.88816918292914,5.1806640625,59
"3644",4,4,145,NA,NA,NA
"3645",4,5,145,NA,NA,NA
"3646",5,1,145,-2.71791591109741,5.2376708984375,86
"3647",5,2,145,1.21808400755376,2,5
"3648",5,3,145,-4.08304247273667,3.81400299072266,124
"3649",5,4,145,-0.0510753873990988,2.6875,12
"3650",5,5,145,-1.29945008902032,2.25,5
"3651",1,1,146,NA,1,2
"3652",1,2,146,NA,1,2
"3653",1,3,146,-2.6352358191067,4.474609375,41
"3654",1,4,146,-3.33869737035343,5.50360107421875,126
"3655",1,5,146,-22.9277070023089,8.74591875076294,2811
"3656",2,1,146,NA,1,2
"3657",2,2,146,-2.4087975796864,4.017578125,31
"3658",2,3,146,-4.01895429963115,5.9425048828125,140
"3659",2,4,146,0.353147700146567,2.7109375,24
"3660",2,5,146,0.30579836774859,3.20809936523438,96
"3661",3,1,146,-1.79048614965949,3.32421875,23
"3662",3,2,146,-3.6737611372764,4.724609375,50
"3663",3,3,146,-1.94080099925608,5.224365234375,59
"3664",3,4,146,-0.671722014501163,4.1875,36
"3665",3,5,146,-3.5086046105585,5.6478271484375,121
"3666",4,1,146,-5.48202093313738,5.02046966552734,192
"3667",4,2,146,-4.05940266874245,4.87913513183594,150
"3668",4,3,146,-2.53245198588671,3.348388671875,58
"3669",4,4,146,NA,NA,NA
"3670",4,5,146,NA,NA,NA
"3671",5,1,146,-2.86740225472518,4.80078125,72
"3672",5,2,146,0.497747358748454,3.25,10
"3673",5,3,146,-1.16897050522314,2.9716796875,36
"3674",5,4,146,-0.0434077106298876,2.83203125,21
"3675",5,5,146,NA,1,2
"3676",1,1,147,NA,1,2
"3677",1,2,147,NA,1,2
"3678",1,3,147,-1.86710656972791,3.8692626953125,59
"3679",1,4,147,-7.53100671726431,6.65982818603516,479
"3680",1,5,147,NA,NA,NA
"3681",2,1,147,-1.00164251602782,1.5,3
"3682",2,2,147,-1.32833993522413,2.6875,8
"3683",2,3,147,-1.98752248744805,4.576171875,40
"3684",2,4,147,-3.20367790852792,6.635498046875,197
"3685",2,5,147,0.333138139071784,6.45769882202148,281
"3686",3,1,147,-1.65550072271174,3.8916015625,40
"3687",3,2,147,-2.57525862653562,4.4375,34
"3688",3,3,147,-1.75620163710133,5.0546875,71
"3689",3,4,147,-0.881589639957129,4.43359375,39
"3690",3,5,147,-0.817298716915057,2.5,14
"3691",4,1,147,-7.36625661297766,6.33885192871094,300
"3692",4,2,147,-3.56802611858237,3.59423828125,66
"3693",4,3,147,0.226730785447099,2.328125,13
"3694",4,4,147,NA,NA,NA
"3695",4,5,147,NA,NA,NA
"3696",5,1,147,-2.81040577823507,5.409912109375,100
"3697",5,2,147,0.0971135218754552,2.125,6
"3698",5,3,147,-3.40585383898856,3.2974853515625,106
"3699",5,4,147,-0.355653706603881,1.5,3
"3700",5,5,147,NA,1,2
"3701",1,1,148,NA,1,2
"3702",1,2,148,-2.28679947526908,1.875,5
"3703",1,3,148,-0.53824435888638,4.46484375,32
"3704",1,4,148,-8.66965566802011,7.15392589569092,703
"3705",1,5,148,NA,NA,NA
"3706",2,1,148,-0.961879202816257,1.5,3
"3707",2,2,148,-2.94749111730232,3.1875,11
"3708",2,3,148,-1.36405060157952,3.4375,16
"3709",2,4,148,-1.19079559710098,6.04708862304688,146
"3710",2,5,148,1.35063176197668,5.482666015625,141
"3711",3,1,148,0.152612488467006,2.5625,11
"3712",3,2,148,-1.24661894732336,3.578125,16
"3713",3,3,148,-0.540939973671227,4.83203125,43
"3714",3,4,148,-1.19002447270368,4.634765625,45
